5	1015	11.0625
5	1214	11.0625
5	1799	11.0625
5	2084	11.0625
5	2250	11.0625
5	1226	11
5	1327	11
5	1797	11
5	2255	11
5	1006	10.9375
5	1158	10.9375
5	1188	10.9375
5	1303	10.9375
5	1786	10.9375
5	1831	10.9375
5	1841	10.9375
5	2202	10.9375
5	1780	10.875
5	1789	10.875
5	1814	10.875
5	1824	10.875
5	1839	10.875
5	1930	10.875
5	1965	10.875
5	2156	10.875
5	2231	10.875
5	795	10.875
5	805	10.875
5	1087	10.8125
5	1134	10.8125
5	1151	10.8125
5	150	10.8125
5	1709	10.8125
5	1710	10.8125
5	1768	10.8125
5	1772	10.8125
5	1838	10.8125
5	1963	10.8125
5	2186	10.8125
5	679	10.8125
5	1817	10.75
5	1835	10.75
5	1993	10.75
5	2138	10.75
5	2167	10.75
5	2168	10.75
5	695	10.75
5	973	10.75
6	2004	23.875
6	2015	23.375
6	826	23.375
6	63	23.25
6	1974	23.125
6	2007	22.875
6	1997	22.625
6	1984	22.375
6	832	22.375
6	1184	22.25
6	1977	22.25
6	2200	22.25
6	2000	22.125
6	978	22.125
6	1967	22
6	1979	22
6	829	22
6	2199	21.875
6	835	21.875
6	1046	21.75
6	1067	21.75
6	2061	21.75
6	995	21.75
6	54	21.625
6	548	21.625
6	715	21.625
6	1059	21.5
6	1998	21.5
6	2098	21.5
6	233	21.5
6	824	21.5
6	838	21.5
6	979	21.5
6	982	21.5
6	996	21.5
6	1094	21.375
6	1172	21.375
6	1180	21.375
6	1187	21.375
6	544	21.375
6	62	21.375
6	834	21.375
6	1221	21.25
6	1959	21.25
6	2050	21.25
6	994	21.25
6	1093	21.125
6	1240	21.125
6	2087	21.125
6	721	21.125
6	821	21.125
6	987	21.125
6	1867	21
6	1983	21
6	2066	21
6	823	21
6	1047	20.875
6	2005	20.875
6	2012	20.875
6	2089	20.875
6	822	20.875
6	984	20.875
6	1981	20.75
6	2001	20.75
6	552	20.75
6	703	20.75
6	1061	20.625
6	1207	20.625
6	1972	20.625
6	50	20.625
6	828	20.625
6	836	20.625
6	1659	20.5
6	2002	20.5
6	2075	20.5
6	2082	20.5
6	2085	20.5
6	2192	20.5
6	712	20.5
6	729	20.5
6	837	20.5
6	983	20.5
6	1341	20.375
6	1753	20.375
6	2003	20.375
6	336	20.375
6	416	20.375
6	43	20.375
6	515	20.375
6	993	20.375
6	1013	20.25
6	1069	20.25
6	1082	20.25
6	1092	20.25
6	1508	20.25
6	1652	20.25
6	1706	20.25
6	1975	20.25
6	2067	20.25
6	2090	20.25
7	1607	18.625
7	1423	18.25
7	1549	18.25
7	1484	18.125
7	1422	17.75
7	1424	17.75
7	1425	17.625
7	1427	17.625
7	1307	17.5
7	1419	17.5
7	1552	17.5
7	1558	17.5
7	1602	17.5
7	1412	17.375
7	1454	17.25
7	1410	17
7	1426	16.875
7	1609	16.875
7	562	16.875
7	1406	16.75
7	1608	16.75
7	1679	16.75
7	1432	16.625
7	1584	16.625
7	1587	16.625
7	1455	16.5
7	1605	16.5
7	1669	16.5
7	320	16.5
7	1598	16.375
7	409	16.375
7	1318	16.25
7	1417	16.25
7	1555	16.25
7	1621	16.25
7	1397	16.125
7	1554	16.125
7	1585	16.125
7	1595	16.125
7	1631	16.125
7	1378	16
7	1413	16
7	1562	16
7	1691	16
7	1341	15.9375
7	1404	15.9375
7	1472	15.9375
7	1618	15.9375
7	328	15.9375
7	1491	15.875
7	1497	15.875
7	1553	15.875
7	1568	15.875
7	1597	15.875
7	1599	15.875
7	1665	15.875
7	1675	15.875
7	602	15.875
7	1340	15.8125
7	1486	15.8125
7	1222	15.75
7	1326	15.75
7	1612	15.75
7	1705	15.75
7	1407	15.6875
7	1430	15.6875
7	1473	15.6875
7	1492	15.6875
7	304	15.6875
7	1347	15.625
7	1514	15.625
7	1619	15.625
7	1418	15.5625
7	1445	15.5625
7	1540	15.5625
7	410	15.5625
7	505	15.5625
7	541	15.5625
7	1589	15.5
7	1613	15.5
7	1615	15.5
7	1642	15.5
7	314	15.5
7	1435	15.4375
7	1548	15.4375
7	1610	15.4375
7	1383	15.375
7	1644	15.375
7	1713	15.375
7	334	15.375
7	441	15.375
7	1328	15.3125
7	1363	15.3125
7	1365	15.3125
7	1512	15.3125
7	1561	15.3125
7	1689	15.3125
7	326	15.3125
7	514	15.3125
7	1434	15.25
8	983	23.625
8	837	23.375
8	1082	23.25
8	2059	23.25
8	2181	23.25
8	1184	23.125
8	1185	23.125
8	2069	23.125
8	1094	22.875
8	2197	22.875
8	59	22.75
8	88	22.75
8	1053	22.625
8	1098	22.625
8	1979	22.625
8	40	22.625
8	829	22.625
8	978	22.625
8	1067	22.5
8	1180	22.5
8	1220	22.5
8	2015	22.5
8	2061	22.5
8	54	22.5
8	827	22.5
8	828	22.5
8	838	22.5
8	1046	22.375
8	1982	22.375
8	1984	22.375
8	2000	22.375
8	2096	22.375
8	2097	22.375
8	2192	22.375
8	2199	22.375
8	2200	22.375
8	995	22.375
8	2007	22.25
8	2079	22.25
8	2103	22.25
8	835	22.25
8	980	22.25
8	987	22.25
8	1073	22.125
8	1092	22.125
8	1973	22.125
8	2012	22.125
8	2074	22.125
8	2198	22.125
8	62	22.125
8	63	22.125
8	1014	22
8	1042	22
8	2098	22
8	2174	22
8	820	22
8	985	22
8	1013	21.875
8	1187	21.875
8	1975	21.875
8	1976	21.875
8	1998	21.875
8	2050	21.875
8	31	21.875
8	43	21.875
8	56	21.875
8	817	21.875
8	825	21.875
8	982	21.875
8	994	21.875
8	1047	21.75
8	1086	21.75
8	1221	21.75
8	1971	21.75
8	1972	21.75
8	2004	21.75
8	2011	21.75
8	2019	21.75
8	2196	21.75
8	824	21.75
8	832	21.75
8	996	21.75
8	1	21.625
8	1045	21.625
8	1938	21.625
8	1997	21.625
8	2073	21.625
8	231	21.625
8	233	21.625
8	822	21.625
8	826	21.625
8	833	21.625
8	836	21.625
8	1937	21.5
8	1974	21.5
8	1978	21.5
8	1981	21.5
8	1995	21.5
8	2002	21.5
8	2173	21.5
9	759	18.75
9	736	17.625
9	806	17.5
9	767	17.375
9	802	17.375
9	740	17.25
9	1934	17.125
9	1946	17.125
9	738	17.125
9	816	17.125
9	747	16.875
9	773	16.875
9	735	16.625
9	2137	16.5
9	744	16.5
9	771	16.5
9	226	16.375
9	758	16.375
9	765	16.375
9	769	16.375
9	1198	16.25
9	1776	16.25
9	791	16.25
9	1329	16.125
9	1707	16.125
9	1775	16.125
9	766	16.125
9	796	16.125
9	1605	16
9	1735	16
9	2001	16
9	795	16
9	808	16
9	1183	15.9375
9	1782	15.9375
9	756	15.9375
9	810	15.9375
9	1608	15.875
9	1751	15.875
9	2248	15.875
9	1495	15.8125
9	233	15.8125
9	678	15.8125
9	814	15.8125
9	1613	15.75
9	1719	15.75
9	1941	15.75
9	1981	15.75
9	761	15.75
9	1651	15.6875
9	1688	15.6875
9	1977	15.6875
9	768	15.6875
9	805	15.6875
9	1210	15.625
9	1424	15.625
9	1662	15.625
9	1717	15.625
9	1913	15.625
9	2192	15.625
9	832	15.625
9	836	15.625
9	1373	15.5625
9	1675	15.5625
9	18	15.5625
9	757	15.5625
9	780	15.5625
9	1340	15.5
9	1610	15.5
9	1681	15.5
9	1720	15.5
9	2266	15.5
9	741	15.5
9	770	15.5
9	1316	15.4375
9	1561	15.4375
9	1677	15.4375
9	1727	15.4375
9	1743	15.4375
9	2146	15.4375
9	525	15.4375
9	677	15.4375
9	776	15.4375
9	1716	15.375
9	1724	15.375
9	1903	15.375
9	2086	15.375
9	1088	15.3125
9	1480	15.3125
9	1611	15.3125
9	1618	15.3125
9	1640	15.3125
9	1710	15.3125
9	1713	15.3125
9	1933	15.3125
9	2120	15.3125
9	2187	15.3125
9	2194	15.3125
9	2209	15.3125
9	62	15.3125
10	2046	21
10	2045	19.875
10	2025	19.75
10	2047	19.125
10	383	18.625
10	2038	18
10	2039	18
10	1209	17.875
10	2037	17.875
10	2034	17.75
10	2035	17.625
10	2044	17.625
10	2203	17.5
10	2207	17.5
10	2293	17.5
10	420	17.5
10	2040	17.375
10	2301	17.375
10	342	17.375
10	354	17
10	547	17
10	905	17
10	2036	16.875
10	2132	16.875
10	334	16.875
10	335	16.75
10	1000	16.625
10	1206	16.625
10	1582	16.625
10	2112	16.625
10	2292	16.625
10	336	16.625
10	337	16.625
10	386	16.625
10	805	16.625
10	1578	16.5
10	345	16.5
10	802	16.5
10	1734	16.375
10	1762	16.375
10	2027	16.375
10	2213	16.375
10	2290	16.375
10	358	16.375
10	1611	16.25
10	1965	16.25
10	2151	16.25
10	315	16.25
10	353	16.25
10	423	16.25
10	539	16.25
10	1013	16.125
10	170	16.125
10	1761	16.125
10	2030	16.125
10	2113	16.125
10	215	16.125
10	2202	16.125
10	382	16.125
10	516	16.125
10	93	16.125
10	1325	16
10	1480	16
10	1607	16
10	2029	16
10	2215	16
10	2247	16
10	2306	16
10	673	16
10	77	16
10	2206	15.9375
10	341	15.9375
10	344	15.9375
10	631	15.9375
10	1001	15.875
10	1129	15.875
10	1532	15.875
10	1576	15.875
10	2169	15.875
10	2236	15.875
10	765	15.875
10	1359	15.8125
10	1961	15.8125
10	1962	15.8125
10	2285	15.8125
10	1183	15.75
10	1777	15.75
10	2150	15.75
10	2302	15.75
10	385	15.75
10	519	15.75
10	578	15.75
10	586	15.75
10	333	15.6875
10	566	15.6875
10	1015	15.625
10	155	15.625
10	1565	15.625
10	1567	15.625
10	1759	15.625
11	1210	22.375
11	2248	22.375
11	1013	22.25
11	2242	22.125
11	2236	21.625
11	1014	21.375
11	1784	21.375
11	2255	21.375
11	1198	20.75
11	2251	20.75
11	2089	20.625
11	2229	20.625
11	2240	20.625
11	1225	20.5
11	1609	20.375
11	1337	20.25
11	174	20.125
11	2090	20.125
11	2246	20.125
11	516	20
11	1778	19.875
11	2230	19.875
11	1178	19.75
11	1209	19.75
11	1402	19.75
11	2151	19.75
11	2231	19.75
11	2244	19.75
11	383	19.75
11	416	19.75
11	512	19.75
11	514	19.75
11	515	19.75
11	1003	19.625
11	2153	19.625
11	730	19.625
11	1527	19.5
11	1942	19.5
11	2228	19.5
11	1480	19.375
11	1764	19.375
11	187	19.375
11	513	19.375
11	1205	19.25
11	1651	19.25
11	2219	19.25
11	317	19.25
11	929	19.25
11	1219	19.125
11	1662	19.125
11	306	19.125
11	511	19.125
11	1611	19
11	1746	19
11	1955	19
11	2087	19
11	2237	19
11	2254	19
11	336	19
11	2047	18.875
11	2128	18.875
11	2209	18.875
11	539	18.875
11	655	18.875
11	1010	18.75
11	1382	18.75
11	1670	18.75
11	1785	18.75
11	2136	18.75
11	2150	18.75
11	2253	18.75
11	598	18.75
11	767	18.75
11	1180	18.625
11	1226	18.625
11	1253	18.625
11	1393	18.625
11	1400	18.625
11	1403	18.625
11	1526	18.625
11	1565	18.625
11	1610	18.625
11	2252	18.625
11	425	18.625
11	5	18.625
11	805	18.625
11	1000	18.5
11	1595	18.5
11	1640	18.5
11	1709	18.5
11	1756	18.5
11	1934	18.5
11	1946	18.5
11	2183	18.5
11	2309	18.5
11	289	18.5
11	765	18.5
11	802	18.5
11	836	18.5
11	913	18.5
12	1937	24.375
12	1986	24.25
12	990	24.125
12	2017	24
12	840	24
12	231	23
12	2093	21.875
12	2059	21.75
12	2069	21.75
12	56	21.5
12	48	21.375
12	1086	21.25
12	2196	21.25
12	45	20.5
12	2074	20.25
12	2079	20.25
12	1991	20.125
12	2019	20.125
12	843	20
12	88	20
12	1990	19.875
12	43	19.75
12	2010	19.5
12	846	19.5
12	1073	19.125
12	1220	19.125
12	1992	19.125
12	1378	19
12	1526	19
12	1075	18.75
12	1042	18.625
12	2195	18.625
12	1013	18.5
12	1097	18.5
12	2050	18.5
12	1081	18.375
12	1562	18.375
12	2194	18.375
12	1099	18.25
12	2007	18.25
12	2016	18.25
12	833	18.25
12	1064	18.125
12	1331	18.125
12	541	18.125
12	89	18.125
12	1312	18
12	1514	18
12	1669	18
12	2018	18
12	50	18
12	68	18
12	836	18
12	991	18
12	1399	17.875
12	1430	17.875
12	1440	17.875
12	1981	17.875
12	1987	17.875
12	40	17.875
12	58	17.875
12	821	17.875
12	842	17.875
12	1558	17.75
12	1999	17.75
12	34	17.75
12	345	17.75
12	349	17.75
12	353	17.75
12	37	17.75
12	984	17.75
12	1093	17.625
12	1325	17.625
12	1337	17.625
12	1540	17.625
12	1647	17.625
12	1703	17.625
12	1983	17.625
12	1984	17.625
12	2004	17.625
12	336	17.625
12	835	17.625
12	838	17.625
12	1180	17.5
12	1343	17.5
12	1366	17.5
12	1665	17.5
12	1682	17.5
12	1972	17.5
12	2174	17.5
12	2181	17.5
12	233	17.5
12	1082	17.375
12	1326	17.375
12	1474	17.375
12	1554	17.375
12	1675	17.375
12	1760	17.375
12	1948	17.375
12	2073	17.375
13	141	16.625
13	577	16.375
13	1148	16.25
13	546	16.25
13	704	16.125
13	941	16.125
13	2090	16
13	545	16
13	543	15.9375
13	725	15.9375
13	1164	15.875
13	703	15.875
13	334	15.8125
13	722	15.8125
13	579	15.75
13	731	15.75
13	516	15.6875
13	548	15.6875
13	1207	15.625
13	1775	15.625
13	345	15.4375
13	554	15.4375
13	938	15.4375
13	1010	15.375
13	344	15.375
13	913	15.375
13	336	15.3125
13	549	15.3125
13	598	15.3125
13	708	15.3125
13	1174	15.25
13	547	15.25
13	1954	15.1875
13	2004	15.1875
13	100	15.125
13	1393	15.125
13	2087	15.125
13	382	15.125
13	383	15.125
13	700	15.125
13	714	15.125
13	1153	15.0625
13	427	15.0625
13	558	15.0625
13	560	15.0625
13	632	15.0625
13	1135	15
13	1480	15
13	1958	15
13	556	15
13	559	15
13	574	15
13	709	15
13	724	15
13	2252	14.9375
13	335	14.9375
13	338	14.9375
13	578	14.9375
13	710	14.9375
13	1180	14.875
13	1527	14.875
13	541	14.875
13	555	14.875
13	576	14.875
13	834	14.875
13	512	14.8125
13	539	14.8125
13	544	14.8125
13	552	14.8125
13	586	14.8125
13	738	14.8125
13	939	14.8125
13	570	14.75
13	572	14.75
13	580	14.75
13	2153	14.6875
13	337	14.6875
13	550	14.6875
13	1013	14.625
13	1150	14.625
13	1198	14.625
13	1495	14.625
13	2007	14.625
13	705	14.625
13	835	14.625
13	1683	14.5625
13	1764	14.5625
13	1934	14.5625
13	1953	14.5625
13	2006	14.5625
13	416	14.5625
13	515	14.5625
13	538	14.5625
13	729	14.5625
13	816	14.5625
13	925	14.5625
13	1112	14.5
13	1160	14.5
13	1168	14.5
13	1170	14.5
14	574	17.5
14	549	17.25
14	1165	17.125
14	715	17.125
14	723	17.125
14	2245	17
14	543	17
14	547	17
14	552	16.875
14	577	16.875
14	544	16.75
14	578	16.75
14	632	16.75
14	580	16.625
14	1954	16.375
14	335	16.375
14	337	16.375
14	545	16.375
14	546	16.375
14	558	16.375
14	565	16.375
14	334	16.25
14	442	16.25
14	556	16.25
14	579	16.25
14	586	16.25
14	510	16.125
14	567	16.125
14	582	16.125
14	710	16.125
14	917	16.125
14	563	16
14	700	16
14	2248	15.9375
14	420	15.9375
14	559	15.9375
14	560	15.9375
14	1172	15.875
14	1873	15.875
14	336	15.875
14	554	15.875
14	714	15.875
14	1958	15.8125
14	570	15.8125
14	1148	15.6875
14	1738	15.6875
14	338	15.6875
14	134	15.625
14	1653	15.625
14	569	15.625
14	394	15.5625
14	72	15.5625
14	1170	15.5
14	1955	15.5
14	2258	15.5
14	576	15.5
14	1217	15.4375
14	425	15.4375
14	572	15.375
14	583	15.375
14	639	15.375
14	1902	15.3125
14	345	15.3125
14	553	15.3125
14	571	15.3125
14	592	15.3125
14	81	15.3125
14	1168	15.25
14	414	15.25
14	526	15.25
14	566	15.25
14	598	15.25
14	1150	15.1875
14	1389	15.1875
14	443	15.1875
14	550	15.1875
14	585	15.1875
14	712	15.1875
14	1670	15.125
14	323	15.125
14	703	15.125
14	722	15.125
14	80	15.125
14	1154	15.0625
14	1634	15.0625
14	1687	15.0625
14	627	15.0625
14	637	15.0625
14	705	15.0625
14	721	15.0625
14	724	15.0625
14	796	15.0625
14	1464	15
14	1678	15
14	939	15
14	1112	14.9375
14	1126	14.9375
14	1174	14.9375
14	157	14.9375
14	1654	14.9375
15	1835	16.625
15	523	15.9375
15	800	15.875
15	1512	15.75
15	1547	15.6875
15	330	15.6875
15	1666	15.5625
15	1837	15.4375
15	1474	15.375
15	219	15.375
15	793	15.3125
15	444	15.25
15	542	15.25
15	1309	15.125
15	2150	15.125
15	431	15.125
15	1237	15.0625
15	1308	15.0625
15	1562	15.0625
15	1851	15.0625
15	2151	15.0625
15	1643	15
15	336	15
15	533	15
15	1517	14.9375
15	1665	14.9375
15	1551	14.875
15	1853	14.875
15	550	14.875
15	1142	14.8125
15	1381	14.8125
15	2074	14.8125
15	637	14.8125
15	1151	14.75
15	1190	14.75
15	1407	14.75
15	1412	14.75
15	468	14.75
15	1153	14.6875
15	1478	14.6875
15	1632	14.6875
15	297	14.6875
15	1513	14.625
15	1920	14.625
15	552	14.625
15	1265	14.5625
15	1328	14.5625
15	1472	14.5625
15	1719	14.5625
15	1939	14.5625
15	1944	14.5625
15	1992	14.5625
15	240	14.5625
15	350	14.5625
15	443	14.5625
15	822	14.5625
15	1924	14.5
15	1943	14.5
15	234	14.5
15	301	14.5
15	370	14.5
15	557	14.5
15	638	14.5
15	127	14.4375
15	1396	14.4375
15	1424	14.4375
15	1668	14.4375
15	1744	14.4375
15	1931	14.4375
15	2194	14.4375
15	1271	14.375
15	1427	14.375
15	1642	14.375
15	1742	14.375
15	1904	14.375
15	1972	14.375
15	1991	14.375
15	416	14.375
15	515	14.375
15	538	14.375
15	956	14.375
15	1075	14.3125
15	1086	14.3125
15	1330	14.3125
15	1430	14.3125
15	1675	14.3125
15	209	14.3125
15	2196	14.3125
15	3	14.3125
15	1363	14.25
15	139	14.25
15	1418	14.25
15	1455	14.25
15	1484	14.25
15	1558	14.25
15	2008	14.25
15	379	14.25
15	426	14.25
15	516	14.25
15	654	14.25
16	1934	32
16	1775	28
16	1941	27.75
16	1942	27.75
16	1010	27.5
16	1198	27
16	2007	26.875
16	207	26.75
16	72	26.75
16	1120	26.375
16	1117	26
16	2223	26
16	17	25.75
16	1918	25.75
16	1954	25.75
16	561	25.75
16	1166	25.625
16	515	25.625
16	707	25.625
16	1234	25.5
16	1776	25.5
16	1248	25.375
16	1210	25.25
16	1933	25.25
16	2163	25.25
16	69	25.25
16	701	25.25
16	1836	25.125
